step,session_step,wins,stage,stage_kill,stage_boss_kill,boss_damage,boss_real_damage,avg_reward,best_avg_reward,reward,window_reward,death_resets,boss_stall_resets,last_terminal_reason,progress,best_progress,boss_hp_pct,sps,epsilon,loss,replay_size,updates,episode,elapsed_sec,device,player_hp,player_full_hp,accuracy,window_accuracy,hit_power,hurt_power,shot_power,window_hit_power,window_hurt_power,window_shot_power,action,action_label,boss_alive_frames,boss_no_hit_frames,boss_low_hp_no_hit_frames,boss_time_penalty,total_boss_time_penalty
3622000,1000,0,4,0,0,18825.0,21425.0,-63.38990520833328,28.375712149161856,178.85416666666663,-63389.90520833328,19722,0,hit_death,4.0/0,4.0/0,0.8636666666666667,17.591510558079623,0.03,324.3387614980299,1010,729547,19722,56.8456015586853,cuda,100,100,0.8635321100917431,0.8635321100917431,18825.0,55.0,21800.0,18825.0,55.0,21800.0,1,up,20,0,0,0.0,-11.019999999999989
3623000,2000,0,4,0,0,20125.0,23025.0,114.07870104166653,114.07870104166653,107.78229166666668,114078.70104166653,19728,0,hit_death,4.0/0,4.0/0,0.7941666666666667,17.36752202607597,0.03,282.46692892094495,2016,729797,19728,114.45633697509766,cuda,100,100,0.8917124542124543,0.9197897623400365,38950.0,85.0,43680.0,20125.0,30.0,21880.0,5,down,258,0,0,0.0,-16.65999999999999
3624000,3000,0,4,0,0,19445.0,22085.0,49.00710208333333,114.07870104166653,123.81666666666669,49007.10208333333,19736,0,hit_death,4.0/0,4.0/0,0.7333333333333333,18.329827865805196,0.03,251.54547619866366,3024,730047,19736,169.0502245426178,cuda,100,100,0.8912545787545788,0.8903388278388278,58395.0,140.0,65520.0,19445.0,55.0,21840.0,1,up,84,0,0,0.0,-24.07000000000001
3625000,4000,0,4,0,0,20300.0,23240.0,99.88393833333353,114.07870104166653,314.625,99883.93833333353,19743,0,hit_death,4.0/0,4.0/0,0.7615,17.33837822901667,0.03,270.71691352463847,4031,730297,19743,226.7627444267273,cuda,100,100,0.8999885635864593,0.926094890510949,78695.0,180.0,87440.0,20300.0,40.0,21920.0,5,down,146,0,0,0.0,-30.570000000000032
3626000,5000,0,4,0,0,19875.0,22795.0,94.45731708333368,114.07870104166653,181.14375000000004,94457.31708333368,19750,0,hit_death,4.0/0,4.0/0,0.7766666666666666,17.402334227386408,0.03,309.0048354843815,5038,730547,19750,284.2263000011444,cuda,100,100,0.9019948755490483,0.9100274725274725,98570.0,220.0,109280.0,19875.0,40.0,21840.0,5,down,77,0,0,0.0,-37.09000000000004
3627000,6000,0,4,0,0,20260.0,23200.0,133.19096458333377,133.19096458333377,166.68250000000003,133190.96458333376,19756,0,hit_death,4.0/0,4.0/0,0.766,17.503985613618024,0.03,283.1254070806507,6044,730797,19756,341.35614585876465,cuda,100,100,0.9059926806953339,0.9259597806215722,118830.0,255.0,131160.0,20260.0,35.0,21880.0,4,right-down,52,0,0,0.0,-42.730000000000025
3628000,7000,0,4,0,0,19435.0,22295.0,75.94441917232984,133.19096458333377,311.475,75944.41917232984,19763,0,hit_death,4.0/0,4.0/0,0.7858333333333334,17.586605764005277,0.03,302.47321276528925,7051,731047,19763,398.21860218048096,cuda,100,100,0.9036928104575164,0.8898809523809523,138265.0,295.0,153000.0,19435.0,40.0,21840.0,5,down,38,0,0,0.0,-49.26000000000002
3629000,8000,0,4,0,0,19720.0,22520.0,99.57677062500008,133.19096458333377,1.1600000000000001,99576.77062500008,19770,0,hit_death,4.0/0,4.0/0,0.7186666666666667,17.806894095310366,0.03,296.7847457378767,8058,731297,19770,454.3776273727417,cuda,100,100,0.9033908966148216,0.9012797074954296,157985.0,340.0,174880.0,19720.0,45.0,21880.0,1,up,4,5,0,-0.04,-54.97000000000001
3630000,9000,0,4,0,0,20240.0,23180.0,80.89539875000007,133.19096458333377,314.5958333333332,80895.39875000007,19777,0,hit_death,4.0/0,4.0/0,0.8143333333333334,17.222626604785884,0.03,336.0335878480496,9065,731547,19777,512.4728803634644,cuda,100,100,0.9061673784828147,0.9284403669724771,178225.0,380.0,196680.0,20240.0,40.0,21800.0,1,up,21,0,0,0.0,-62.280000000000015
3631000,10000,0,4,0,0,20085.0,22985.0,48.906183333333246,133.19096458333377,535.3583333333336,48906.18333333325,19785,0,hit_death,4.0/0,4.0/0,0.8036666666666666,18.029104826891786,0.03,325.2526162766104,10073,731797,19785,567.9397537708282,cuda,100,100,0.9071820677035681,0.916286496350365,198310.0,420.0,218600.0,20085.0,40.0,21920.0,8,stay,108,0,0,0.0,-69.70000000000005
3632000,11000,0,4,0,0,20115.0,23055.0,118.01213666666678,133.19096458333377,167.515625,118012.13666666677,19792,0,hit_death,4.0/0,4.0/0,0.7073333333333334,18.11821401328196,0.03,344.2367429653702,11080,732047,19792,623.1338331699371,cuda,100,100,0.9084386957245051,0.9210164835164835,218425.0,460.0,240440.0,20115.0,40.0,21840.0,5,down,52,0,0,0.0,-76.20000000000009
3633000,12000,0,4,0,0,20375.0,23355.0,166.94452916666674,166.94452916666674,227.86145833333327,166944.52916666673,19798,0,hit_death,4.0/0,4.0/0,0.6426666666666667,17.16875270176425,0.03,329.7744872561044,12086,732297,19798,681.4111802577972,cuda,100,100,0.9104773524477657,0.9329212454212454,238800.0,495.0,262280.0,20375.0,35.0,21840.0,1,up,23,0,0,0.0,-81.77000000000012
3634000,13000,0,4,0,0,19540.0,22280.0,21.732247129629606,166.94452916666674,249.70000000000005,21732.247129629606,19807,0,hit_death,4.0/0,4.0/0,0.7695,18.60262301302605,0.03,330.1724169427091,13095,732547,19807,735.1995463371277,cuda,100,100,0.9093917206420726,0.8963302752293578,258340.0,545.0,284080.0,19540.0,50.0,21800.0,1,up,88,0,0,0.0,-90.10000000000016
3635000,14000,0,4,0,0,20695.0,23715.0,237.26621745370397,237.26621745370397,110.946875,237266.21745370398,19811,0,hit_death,4.0/0,4.0/0,0.6616666666666666,16.975528400609072,0.03,302.54669714099697,14099,732797,19811,794.1078746318817,cuda,100,100,0.9118790849673203,0.9441149635036497,279035.0,565.0,306000.0,20695.0,20.0,21920.0,1,up,274,0,0,0.0,-93.93000000000025
3636000,15000,0,4,0,0,20130.0,23070.0,171.2814204243827,237.26621745370397,222.53125,171281.4204243827,19816,0,hit_death,4.0/0,4.0/0,0.7571666666666667,16.949923448192504,0.03,329.7657342088178,15104,733047,19816,853.1061911582947,cuda,100,100,0.9121996584949384,0.9166666666666666,299165.0,595.0,327960.0,20130.0,30.0,21960.0,5,down,279,0,0,0.0,-98.65000000000032
3637000,16000,0,4,0,0,20080.0,22960.0,68.68494142746914,237.26621745370397,726.9104166666666,68684.94142746914,19824,0,hit_death,4.0/0,4.0/0,0.7635,17.57590476370385,0.03,319.59050655928723,16112,733297,19824,910.0032660961151,cuda,100,100,0.9125457351932312,0.9177330895795247,319245.0,635.0,349840.0,20080.0,40.0,21880.0,5,down,243,0,0,0.0,-106.09000000000037
3638000,17000,0,4,0,0,19810.0,22650.0,64.28007104166696,237.26621745370397,1.1800000000000002,64280.07104166695,19832,0,hit_death,4.0/0,4.0/0,0.7641666666666667,18.015120617545186,0.03,286.3629844137845,17120,733547,19832,965.5131905078888,cuda,100,100,0.9120265762857758,0.9037408759124088,339055.0,690.0,371760.0,19810.0,55.0,21920.0,1,up,2,3,0,-0.02,-112.67000000000044
3639000,18000,0,4,0,0,20170.0,23070.0,159.74026545524717,237.26621745370397,235.65624999999994,159740.26545524716,19837,0,hit_death,4.0/0,4.0/0,0.774,17.8100232369563,0.03,334.06995971581495,18125,733797,19837,1021.6623475551605,cuda,100,100,0.9125724011787419,0.9218464351005484,359225.0,715.0,393640.0,20170.0,25.0,21880.0,5,down,146,0,0,0.0,-118.2500000000005
3640000,19000,0,4,0,0,19340.0,22060.0,70.01317027777795,237.26621745370397,475.0197916666668,70013.17027777794,19845,0,hit_death,4.0/0,4.0/0,0.7518333333333334,18.73049235461222,0.03,372.55408082594124,19133,734047,19845,1075.051227092743,cuda,100,100,0.9112386866936261,0.8871559633027523,378565.0,760.0,415440.0,19340.0,45.0,21800.0,6,left-down,110,0,0,0.0,-125.69000000000055
3641000,20000,0,4,0,0,20290.0,23230.0,96.42681270833349,237.26621745370397,1.1800000000000002,96426.81270833348,19852,0,hit_death,4.0/0,4.0/0,0.7976666666666666,17.41714894429123,0.03,349.0990442611516,20140,734297,19852,1132.4659051895142,cuda,100,100,0.912043812311351,0.9273308957952467,398855.0,800.0,437320.0,20290.0,40.0,21880.0,1,up,2,3,0,-0.02,-131.3100000000006
3642000,21000,0,4,0,0,19615.0,22375.0,4.406971874999983,237.26621745370397,211.52083333333334,4406.971874999983,19861,0,hit_death,4.0/0,4.0/0,0.8621666666666666,18.827769796930152,0.03,319.6087550888034,21149,734547,19861,1185.5789403915405,cuda,100,100,0.9113816534541337,0.8981227106227107,418470.0,850.0,459160.0,19615.0,50.0,21840.0,5,down,40,0,0,0.0,-140.52000000000072
3643000,22000,0,4,0,0,19615.0,22395.0,75.92156979166674,237.26621745370397,523.9250000000001,75921.56979166674,19868,0,hit_death,4.0/0,4.0/0,0.7906666666666666,18.000106439266183,0.03,338.62454217038885,22156,734797,19868,1241.134167432785,cuda,100,100,0.9107796257796258,0.8981227106227107,438085.0,890.0,481000.0,19615.0,40.0,21840.0,1,up,103,0,0,0.0,-147.02000000000078
3644000,23000,0,4,0,0,19820.0,22660.0,20.400786250000007,237.26621745370397,187.6333333333333,20400.78625000001,19877,0,hit_death,4.0/0,4.0/0,0.7946666666666666,18.009821975507737,0.03,380.8966024151837,23165,735047,19877,1296.6604249477386,cuda,100,100,0.9107100238663485,0.9091743119266055,457905.0,945.0,502800.0,19820.0,55.0,21800.0,1,up,28,0,0,0.0,-155.3200000000009
3645000,24000,0,4,0,0,19890.0,22770.0,106.99969085479287,237.26621745370397,295.8416666666667,106999.69085479288,19883,0,hit_death,4.0/0,4.0/0,0.7961666666666667,18.637565283183545,0.03,354.86105760603147,24171,735297,19883,1350.316500902176,cuda,100,100,0.9106407715178776,0.9090493601462523,477795.0,975.0,524680.0,19890.0,30.0,21880.0,5,down,123,0,0,0.0,-160.93000000000092
3646000,25000,0,4,0,0,19985.0,22905.0,82.34464547715909,237.26621745370397,212.33749999999992,82344.6454771591,19890,0,hit_death,4.0/0,4.0/0,0.763,17.220378939038863,0.03,371.1989313501241,25178,735547,19890,1408.388231754303,cuda,100,100,0.9108175364122082,0.9150641025641025,497780.0,1025.0,546520.0,19985.0,50.0,21840.0,7,left,41,0,0,0.0,-167.44000000000096
3647000,26000,0,4,0,0,20215.0,23135.0,167.81368621913586,237.26621745370397,491.22187499999995,167813.68621913585,19896,0,hit_death,4.0/0,4.0/0,0.6085,17.794679772987568,0.03,359.14772555250534,26184,735797,19896,1464.58580327034,cuda,100,100,0.9113853895418397,0.9255952380952381,517995.0,1065.0,568360.0,20215.0,40.0,21840.0,7,left,491,0,0,0.0,-173.020000000001
3648000,27000,0,4,0,0,20410.0,23350.0,251.69351058641962,251.69351058641962,166.29062500000003,251693.5105864196,19901,0,hit_death,4.0/0,4.0/0,0.5306666666666666,17.60074123543993,0.03,368.1897977657479,27189,736047,19901,1521.4325947761536,cuda,100,100,0.9120561729231603,0.9294171220400729,538405.0,1090.0,590320.0,20410.0,25.0,21960.0,0,left-up,50,0,0,0.0,-177.700000000001
3649000,28000,0,4,0,0,19590.0,22370.0,50.85511149238899,251.69351058641962,89.31250000000001,50855.11149238899,19909,0,hit_death,4.0/0,4.0/0,0.7846666666666666,17.899314580194282,0.03,381.32327282605445,28197,736297,19909,1577.3331620693207,cuda,100,100,0.9116373676643575,0.9002757352941176,557995.0,1145.0,612080.0,19590.0,55.0,21760.0,1,up,17,1,0,0.0,-185.0900000000011
3650000,29000,0,4,0,0,20155.0,22995.0,15.140254166666791,251.69351058641962,416.5187500000001,15140.254166666791,19918,0,hit_death,4.0/0,4.0/0,0.7928333333333333,18.429156573710966,0.03,382.6667738002523,29206,736547,19918,1631.5960056781769,cuda,100,100,0.9121387100845639,0.9262408088235294,578150.0,1200.0,633840.0,20155.0,55.0,21760.0,8,stay,113,0,0,0.0,-193.4200000000012
3651000,30000,0,4,0,0,19250.0,21950.0,-73.38774291666661,251.69351058641962,105.23750000000001,-73387.74291666661,19929,0,hit_death,4.0/0,4.0/0,0.853,20.17415129627444,0.03,358.5201873746096,30217,736797,19929,1681.1643857955933,cuda,100,100,0.9112263575350824,0.8846507352941176,597400.0,1280.0,655600.0,19250.0,80.0,21760.0,5,down,39,0,0,0.0,-203.56000000000137
3652000,31000,0,4,0,0,19520.0,22420.0,79.25650448550083,251.69351058641962,305.32812500000006,79256.50448550083,19936,0,hit_death,4.0/0,4.0/0,0.7948333333333333,17.74394689602154,0.03,390.5792650230243,31224,737047,19936,1737.5216329097748,cuda,100,100,0.9107174490699734,0.8954128440366973,616920.0,1320.0,677400.0,19520.0,40.0,21800.0,5,down,231,0,0,0.0,-210.2200000000014
3653000,32000,0,4,0,0,19270.0,22010.0,-31.592120624999996,251.69351058641962,156.490625,-31592.120624999996,19946,0,hit_death,4.0/0,4.0/0,0.7948333333333333,19.582153939169697,0.03,391.541511366762,32234,737297,19946,1788.5885381698608,cuda,100,100,0.9099347788775102,0.8855698529411765,636190.0,1385.0,699160.0,19270.0,65.0,21760.0,5,down,41,0,0,0.0,-219.44000000000153
3654000,33000,0,4,0,0,19920.0,22760.0,75.31760291666664,251.69351058641962,1.1300000000000001,75317.60291666664,19954,0,hit_death,4.0/0,4.0/0,0.7156666666666667,17.858057196633503,0.03,379.67822186783695,33242,737547,19954,1844.5866708755493,cuda,100,100,0.910050488237905,0.9137614678899083,656110.0,1430.0,720960.0,19920.0,45.0,21800.0,1,up,7,8,0,-0.07,-226.19000000000162
3655000,34000,0,4,0,0,19620.0,22440.0,37.93834729166662,251.69351058641962,361.7583333333333,37938.347291666614,19962,0,hit_death,4.0/0,4.0/0,0.8635,18.642404614109637,0.03,419.6696808634587,34250,737797,19962,1898.228820323944,cuda,100,100,0.9097555064893101,0.9,675730.0,1470.0,742760.0,19620.0,40.0,21800.0,8,stay,38,0,0,0.0,-234.23000000000172
3656000,35000,0,4,0,0,19600.0,22380.0,48.886335416666704,251.69351058641962,332.79583333333335,48886.335416666705,19971,0,hit_death,4.0/0,4.0/0,0.6808333333333333,18.904259623263158,0.03,431.3540471658007,35259,738047,19971,1951.1269512176514,cuda,100,100,0.909451187611175,0.8990825688073395,695330.0,1520.0,764560.0,19600.0,50.0,21800.0,8,stay,165,0,0,0.0,-242.54000000000184
3657000,36000,0,4,0,0,20690.0,23750.0,217.83127790181445,251.69351058641962,45.15416666666668,217831.27790181444,19976,0,hit_death,4.0/0,4.0/0,0.6325,17.654380311995954,0.03,362.3741987366268,36264,738297,19976,2007.7711172103882,cuda,100,100,0.9104572503941813,0.9456124314442413,716020.0,1545.0,786440.0,20690.0,25.0,21880.0,8,stay,16,0,0,0.0,-247.21000000000186
3658000,37000,0,4,0,0,20875.0,23895.0,193.35158791666706,251.69351058641962,1.1400000000000001,193351.58791666705,19981,0,hit_death,4.0/0,4.0/0,0.7221666666666666,18.135867173403895,0.03,368.01360178026914,37269,738547,19981,2062.910471200943,cuda,100,100,0.9115926072541937,0.9523266423357665,736895.0,1570.0,808360.0,20875.0,25.0,21920.0,1,up,6,7,0,-0.06,-251.19000000000185
3659000,38000,0,4,0,0,20140.0,23040.0,70.02264043819565,251.69351058641962,249.89687500000002,70022.64043819565,19988,0,hit_death,4.0/0,4.0/0,0.8713333333333333,17.98661151212282,0.03,330.2215492225589,38276,738797,19988,2118.5083842277527,cuda,100,100,0.9118267007130468,0.9204753199268738,757035.0,1605.0,830240.0,20140.0,35.0,21880.0,5,down,166,0,0,0.0,-258.4200000000018
3660000,39000,0,4,0,0,20085.0,22985.0,74.08732354166676,251.69351058641962,1.1700000000000002,74087.32354166676,19996,0,hit_death,4.0/0,4.0/0,0.7683333333333333,17.260038726760875,0.03,387.27114665345186,39284,739047,19996,2176.4466824531555,cuda,100,100,0.912069855875311,0.9213302752293578,777120.0,1655.0,852040.0,20085.0,50.0,21800.0,1,up,3,4,0,-0.03,-264.9700000000014
3661000,40000,0,4,0,0,19975.0,22855.0,76.25870312500035,251.69351058641962,1.1500000000000001,76258.70312500035,20004,0,hit_death,4.0/0,4.0/0,0.7098333333333333,18.31720488742546,0.03,319.5025815580125,40292,739297,20004,2231.040164709091,cuda,100,100,0.9120914957890882,0.9129341864716636,797095.0,1695.0,873920.0,19975.0,40.0,21880.0,1,up,5,6,0,-0.05,-272.500000000001
3662000,41000,0,4,0,0,20160.0,23100.0,86.5820945833334,251.69351058641962,341.18125000000003,86582.0945833334,20011,0,hit_death,4.0/0,4.0/0,0.7721666666666667,18.84606765174222,0.03,296.1122983247326,41299,739547,20011,2284.1016318798065,cuda,100,100,0.9123593373224971,0.9230769230769231,817255.0,1730.0,895760.0,20160.0,35.0,21840.0,5,down,58,0,0,0.0,-279.7600000000007
3663000,42000,0,4,0,0,20000.0,22840.0,103.25048666666679,251.69351058641962,972.7125000000002,103250.4866666668,20017,0,hit_death,4.0/0,4.0/0,0.8226666666666667,17.665817279302555,0.03,403.5797104646774,42305,739797,20017,2340.709130048752,cuda,100,100,0.9124002876945208,0.9140767824497258,837255.0,1770.0,917640.0,20000.0,40.0,21880.0,5,down,153,0,0,0.0,-285.3400000000004
3664000,43000,0,4,0,0,20235.0,23175.0,201.42237791666682,251.69351058641962,252.3541666666667,201422.37791666682,20022,0,hit_death,4.0/0,4.0/0,0.6185,18.055187133702454,0.03,355.6312967722472,43310,740047,20022,2396.094875574112,cuda,100,100,0.9126894584468664,0.92481718464351,857490.0,1800.0,939520.0,20235.0,30.0,21880.0,0,left-up,94,0,0,0.0,-290.0300000000001
3665000,44000,0,4,0,0,20530.0,23590.0,283.41444216689433,283.41444216689433,1.1,283414.4421668943,20026,0,hit_death,4.0/0,4.0/0,0.6196666666666667,18.27485641923076,0.03,394.9383904473339,44314,740297,20026,2450.814867734909,cuda,100,100,0.913196322336398,0.9348816029143898,878020.0,1820.0,961480.0,20530.0,20.0,21960.0,1,up,10,11,0,-0.1,-293.4499999999998
3666000,45000,0,4,0,0,19665.0,22485.0,3.3426168750000214,283.41444216689433,163.38124999999997,3342.6168750000215,20035,0,hit_death,4.0/0,4.0/0,0.8323333333333334,19.75867996221099,0.03,351.8007508628095,45323,740547,20035,2501.4268877506256,cuda,100,100,0.9129123784729285,0.9004120879120879,897685.0,1870.0,983320.0,19665.0,50.0,21840.0,5,down,53,0,0,0.0,-302.09999999999945
3667000,46000,0,4,0,0,19730.0,22530.0,33.15453229166665,283.41444216689433,120.44791666666666,33154.53229166665,20043,0,hit_death,4.0/0,4.0/0,0.7963333333333333,20.206740927272065,0.03,355.950701377141,46331,740797,20043,2550.915323495865,cuda,100,100,0.9127417621776505,0.905045871559633,917415.0,1925.0,1005120.0,19730.0,55.0,21800.0,5,down,75,0,0,0.0,-309.4899999999991
3668000,47000,0,4,0,0,20665.0,23685.0,147.56055020833327,283.41444216689433,1.1900000000000002,147560.55020833327,20048,0,hit_death,4.0/0,4.0/0,0.792,17.170300286089933,0.03,363.10907242564485,47336,741047,20048,2609.156425476074,cuda,100,100,0.9133821467518305,0.9427463503649635,938080.0,1960.0,1027040.0,20665.0,35.0,21920.0,5,down,168,0,0,-0.01,-314.1899999999988
3669000,48000,0,4,0,0,20260.0,23100.0,138.36796270833338,283.41444216689433,423.5825,138367.9627083334,20054,0,hit_death,4.0/0,4.0/0,0.7755,18.36629615386313,0.03,388.4859077055583,48342,741297,20054,2663.6049842834473,cuda,100,100,0.9136445105441787,0.9259597806215722,958340.0,2000.0,1048920.0,20260.0,40.0,21880.0,7,left,254,0,0,0.0,-319.7999999999985
3670000,49000,0,4,0,0,19460.0,22220.0,84.58840562499998,283.41444216689433,275.928125,84588.40562499998,20061,0,hit_death,4.0/0,4.0/0,0.7115,17.913215981715048,0.03,337.00587424075195,49349,741547,20061,2719.4306893348694,cuda,100,100,0.9131490474411654,0.8893967093235832,977800.0,2040.0,1070800.0,19460.0,40.0,21880.0,1,up,211,0,0,0.0,-326.28999999999814
3671000,50000,0,4,0,0,20415.0,23355.0,125.31142147547109,283.41444216689433,278.8958333333333,125311.4214754711,20067,0,hit_death,4.0/0,4.0/0,0.7746666666666666,16.700085053970074,0.03,316.0553995259711,50000,741797,20067,2779.310623884201,cuda,100,100,0.9135808683555425,0.9347527472527473,998215.0,2075.0,1092640.0,20415.0,35.0,21840.0,8,stay,114,0,0,0.0,-331.8899999999978
3672000,51000,0,4,0,0,19420.0,22240.0,78.66121166666665,283.41444216689433,364.61666666666656,78661.21166666664,20074,0,hit_death,4.0/0,4.0/0,0.7851666666666667,17.699890923571434,0.03,411.7364484109849,50000,742047,20074,2835.8081471920013,cuda,100,100,0.9131029717895341,0.8891941391941391,1017635.0,2115.0,1114480.0,19420.0,40.0,21840.0,5,down,40,0,0,0.0,-338.3999999999975
3673000,52000,0,4,0,0,20565.0,23585.0,208.51819833333366,283.41444216689433,253.72499999999997,208518.19833333365,20078,0,hit_death,4.0/0,4.0/0,0.7006666666666667,17.14275494072012,0.03,354.61820496887,50000,742297,20078,2894.1418282985687,cuda,100,100,0.9136189235805554,0.9398994515539305,1038200.0,2135.0,1136360.0,20565.0,20.0,21880.0,5,down,172,0,0,0.0,-342.16999999999723
3674000,53000,0,4,0,0,19820.0,22680.0,111.29818270833346,283.41444216689433,89.41458333333331,111298.18270833345,20085,0,hit_death,4.0/0,4.0/0,0.7335,18.912324543638643,0.03,367.6356624220999,50000,742547,20085,2947.017904520035,cuda,100,100,0.9135037126575721,0.9075091575091575,1058020.0,2170.0,1158200.0,19820.0,35.0,21840.0,7,left,18,0,0,0.0,-348.6699999999969
3675000,54000,0,4,0,0,19600.0,22380.0,-1.1977293750000486,283.41444216689433,179.30625,-1197.7293750000485,20094,0,hit_death,4.0/0,4.0/0,0.8386666666666667,19.12817288772542,0.03,343.5423685973186,50000,742797,20094,2999.2968130111694,cuda,100,100,0.9132063319887461,0.8974358974358975,1077620.0,2225.0,1180040.0,19600.0,55.0,21840.0,5,down,75,0,0,0.0,-356.92999999999654
3676000,55000,0,4,0,0,20215.0,23175.0,128.78907139646185,283.41444216689433,59.59895833333333,128789.07139646186,20100,0,hit_death,4.0/0,4.0/0,0.7733333333333333,18.226628561375662,0.03,354.20641774057293,50000,743047,20100,3054.1615948677063,cuda,100,100,0.9133706612532863,0.9222171532846716,1097835.0,2260.0,1201960.0,20215.0,35.0,21920.0,5,down,69,0,0,0.0,-362.50999999999624
